date,lon,lat,NDVI,EVI,TCG,valid,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
2022-01-01,19.092048023536396,47.38609337684273,0.36455718669740766,0.13481356469259168,0.034758004002510626,1.0,0.025253979558942485,0.0425625189073033,0.06650646627980424,0.08396031333285203,0.10778565369418085,0.11991481225969793,0.14060461142383443,0.13931059997231382,0.1384864410210672,0.19492341146830333,0.1676969118517619
2022-01-01,19.272500961210415,47.42419412006615,0.2997804622087416,0.06716957912715352,0.01582530234108425,1.0,0.0030963947510081534,0.01577535453357166,0.042212091820470136,0.05067767723342694,0.056704812942647086,0.06624124172978334,0.07757287636571036,0.07963604547534273,0.09091999350561182,0.1504253597776552,0.14070453932546395
2022-01-01,19.272582031278354,47.422254552161476,0.25700324396279,0.0686381679463074,0.016593330405918844,1.0,0.0054114290193353195,0.023540898348503023,0.05663500220554445,0.06692296340254344,0.07283565179290877,0.08193079524121902,0.0951116397381905,0.09609407816085228,0.104066776864404,0.1662755114083174,0.15668334645394044
2022-01-01,19.224979786582033,47.39663152646156,0.3953357006142635,0.16888704737943272,0.061182275801235524,1.0,0.019362516147164666,0.04504935564180613,0.0772057582458151,0.10656357110465302,0.13568439539475677,0.15211736437968984,0.17848855013019652,0.18370979925328418,0.17623745835248983,0.2553640315137718,0.1727474854257644
2022-01-01,19.271983286211434,47.42320023755782,0.27326914718827217,0.06864161534638565,0.01627210958533612,1.0,0.0049554403393662514,0.019833336173463948,0.050772209299506266,0.06057265307678505,0.06647858911568422,0.0755711295712746,0.08823717301080136,0.09079762589300804,0.09412019913569865,0.16273241898849955,0.1525949904001157
2022-01-01,19.083757370728456,47.395429530997546,0.3739626482826419,0.14071828394649483,0.031565056502234616,1.0,0.030782797764224854,0.051202591862772484,0.06094385983946933,0.08530609536502584,0.10754787818303793,0.11621898377887495,0.1333075057174366,0.13025965223656485,0.13442866430847117,0.15630336830909777,0.13581212830513822
2022-01-01,19.17838350733805,47.35634593110118,0.32800704489781163,0.08697077066179605,0.020063158845712123,1.0,0.00866371426461745,0.024603214996977187,0.051974658870738336,0.06571770759332647,0.07591745162551009,0.08709947549796902,0.09916394259347233,0.10423725781123147,0.1206323920475204,0.1855188878709989,0.17018410091565192
2022-01-01,19.177904294865687,47.35118672775835,0.28311628165109126,0.08699731549152945,0.017495510377849344,1.0,0.01537986139506806,0.03607177455993836,0.06494329571358969,0.07868807334944017,0.08767185878291733,0.09778575375942658,0.11350685621622006,0.1162767762756984,0.1251852865425537,0.20095346257010857,0.18405977519879577
2022-01-01,19.157958764230308,47.35035053738128,0.197273510931716,0.08561471160620981,0.012808878832080447,0.9991857892250701,0.03701569083744192,0.07606060179369746,0.10992483065329518,0.1294126396481642,0.1394594669229235,0.14928711521735696,0.1627506047795299,0.1635694322668184,0.1559101771692491,0.2250742558542255,0.1953314347782377
2022-01-01,19.150438784574625,47.57698812950885,0.3538995377199397,0.06809766081635157,0.015557427913477652,0.9938777223448143,0.004778477823737045,0.011753643966278529,0.03428208360986472,0.042442032738818275,0.04791459901829133,0.056990838397199955,0.06811129591025389,0.07340657968203824,0.07227113779671225,0.131661810365711,0.12209173512506467
2022-01-01,19.291691239970877,47.43649147088772,0.3157370820073335,0.08301754222316435,0.01955761803149732,1.0,0.008358496320077092,0.026365719642958647,0.053196978964464944,0.0650177534756339,0.07541469441592903,0.08605639324925331,0.09838734853414878,0.10438466318290383,0.11678310492717223,0.18758244112046837,0.1652379623381691
2022-01-01,19.177734694300486,47.34962961944554,0.6352750708148879,0.41024163410277253,0.15170567611312813,1.0,0.028219675459150186,0.059742065209075525,0.05710661609716206,0.10949570870565237,0.2352995835956975,0.2677933899113642,0.2937598384886552,0.2851157276211675,0.23263374061086808,0.14108598972544262,0.10715824782212673
2022-01-01,19.169058025145556,47.354066048345025,0.41209509045628023,0.1338643290906537,0.038872985718180986,1.0,0.00960681983435902,0.030977289999626276,0.05313142081171902,0.07681996663223072,0.10056244357377739,0.11206040528946107,0.12639979836109155,0.13166960982402975,0.1266602483842746,0.1831158847862055,0.16054938767018068
2022-01-01,19.296303699493798,47.44828659467955,0.30430231780809397,0.08432393591626731,0.0189238359767577,1.0,0.011273416025425904,0.029554445162797358,0.05651988536535244,0.06877581484332948,0.07797939486691785,0.08887247339143763,0.10282350177564267,0.10777138355438487,0.13147847268753243,0.1907282656533844,0.16911674750718272
2022-01-01,19.094903772028665,47.38393335571709,0.280081681415889,0.07932225618330734,0.016984110595436308,1.0,0.012196371294918445,0.028799976445249172,0.05336502310297861,0.06302700096820904,0.07203680269368602,0.08193460948954434,0.09503836178125312,0.09740350624280132,0.10682135734907948,0.153045120733416,0.14312247378073345
2022-01-01,19.298313705145464,47.43486264328733,0.28994081883632417,0.08257629938492839,0.018721760538482794,1.0,0.01219450517556306,0.03287795791779216,0.06278126938682094,0.07561426919144884,0.0853559382281425,0.09499610955619131,0.10917783194249848,0.1143716968430502,0.12036451445111862,0.19847884388692083,0.17456272379577722
2022-01-01,19.327442600750285,47.46799918405462,0.3329648389719411,0.09576722064453762,0.028694330333580948,1.0,0.006609132882665391,0.02542445586783078,0.054024349841285034,0.07058510543515946,0.08309798063863488,0.09318131464743845,0.10711174264115696,0.11044941098608321,0.1123613816840222,0.1687620859315267,0.14234415294867322
2022-01-01,19.160533547099085,47.35662716675811,0.3152482722153691,0.07979143699594786,0.017013086259586894,1.0,0.008732574632184393,0.024445073064076766,0.04983977259012333,0.06072365649710174,0.06995054496561096,0.07966237894949758,0.09241714655588229,0.09676545166895036,0.09424722011356018,0.16433382472187966,0.1566465632810158
2022-01-01,19.168170252492576,47.35674450117958,0.4011289731167891,0.11494643738913138,0.03147616483070368,1.0,0.010385068113085772,0.026725363936502204,0.045810250810031615,0.06494052387989004,0.08421454867399936,0.09507926677235763,0.10741954290447374,0.11207214195152826,0.10848079061516616,0.15602680879900346,0.1392573117396319
2022-01-01,19.172842432011205,47.351462489239445,0.3496205284413209,0.0838490564098692,0.01987132566604504,0.9976703474520601,0.007507023348489149,0.02168276527328229,0.04721126803757933,0.05970690103738637,0.0696921387248323,0.07954396271157636,0.09204638714897538,0.0969540253935879,0.10626892448052887,0.16686507988702023,0.15407078050865539
2022-01-01,19.313793109801598,47.478922716050306,0.2586965142529147,0.08032567297653291,0.019920161457977138,0.993023889579783,0.011829310783177685,0.03517954213481378,0.06767104790317448,0.08141356929037975,0.09099818211730536,0.10011849386090009,0.11354855726364603,0.11675157471919125,0.12713157400338132,0.18889193476951263,0.16371551795185596
2022-01-11,19.17832971074559,47.350515862696206,0.18382727596139983,0.10391780330905985,0.010320834150539976,1.0,0.06671250025769736,0.10841722244820498,0.15134592447429895,0.16162156592255117,0.16776303504493742,0.18042435646137073,0.2171875528127851,0.1970078886722419,0.21761673934310036,0.277915837139275,0.26897317385340974
2022-01-11,19.174295495776995,47.357025078135905,0.26544848524531356,0.12481430238565072,0.023878289307880204,1.0,0.04411081966663705,0.07464844594767975,0.10673637018171833,0.12641341994466082,0.141929230909086,0.15466987976446112,0.18082079018973912,0.17435196359957575,0.15740683053666682,0.23883478082795653,0.2132821116343094
2022-01-11,19.14255284218001,47.58386498614184,0.2493433849702041,0.10045960444214412,0.018900438702370587,1.0,0.036072295751051815,0.05945393613479565,0.08967947023847402,0.10343416718649737,0.11518289674869978,0.12621545264333742,0.14388024345146272,0.14879169684412394,0.15667398367029817,0.25306305253131856,0.2202469236721176
2022-01-11,19.16989192374399,47.35912887474197,0.22914936610841855,0.10601453454849212,0.013980655588931792,1.0,0.044350075856833156,0.07416242644588479,0.10465999859435378,0.12243117112548568,0.13582966550656916,0.14568765876004736,0.16655223986075976,0.1630551047677817,0.14611958025332925,0.23010420013674296,0.2133291947266406
2022-01-11,18.97720432058095,47.58209334296834,0.278291744081212,0.10368937089140817,0.03202262150059785,1.0,0.009988779548909983,0.04795324996405572,0.08541785189340402,0.10866686705444391,0.12115154910880978,0.13626859569183652,0.1516937294698346,0.15625038348560802,0.1343117145260242,0.25122147807846956,0.2079164836446521
2022-01-11,19.18118830666007,47.35168079036908,0.24741818538486074,0.11013771969979078,0.019979937988446755,1.0,0.034932514664429995,0.06342901847117552,0.10201022236184483,0.11576592720450996,0.12750604737378518,0.1394957751439725,0.16778668544105937,0.16401271336876672,0.15470809036883232,0.2755877354489734,0.2693204606134365
2022-01-11,19.308389957825064,47.432680683662134,0.14837198705934368,0.09767660686094122,-0.004073832224277467,1.0,0.09305301862149315,0.14256958406663336,0.1937522421376262,0.2151914200820556,0.22490260214139388,0.23583806792565165,0.2612766422796669,0.2540347127220955,0.24570312659944424,0.3399803692015245,0.30613791563061393
2022-01-11,19.09564266424305,47.42825772763151,0.37277058042096745,0.15244710216422083,0.041016205536399626,1.0,0.025713719248100016,0.05243422951141818,0.06792524762489124,0.10270389011169231,0.13840332723267035,0.14453531992980406,0.15138613842688595,0.15653576801009922,0.1691810066342083,0.16924378835528256,0.1395809440321971
2022-01-11,19.170921903822144,47.35914654373674,0.2845754914197869,0.1222871194760534,0.023589388588753566,1.0,0.03733561047072516,0.06354655993292016,0.0915282920554424,0.11166131088285079,0.12282509010570794,0.13555420352017147,0.16141510903967474,0.15667874497050666,0.14227753698021003,0.22966891540247097,0.20419008373515077
2022-01-11,19.162480549765146,47.35070734290349,0.2695965134354133,0.136416014990314,0.034484300626916806,1.0,0.04468275812158776,0.0759845447524987,0.11830507520585899,0.1428732060929202,0.15689838591036426,0.17020568600309158,0.20332760054845786,0.2012429145956071,0.19751582174810564,0.29859322549702844,0.25217821223491516
2022-01-11,19.271937797628194,47.42072536030008,0.2032784092903454,0.08867499561491475,0.018102913851462385,1.0,0.0277891421154623,0.06681123354611115,0.11799849927149814,0.1352243696342924,0.1424302579863194,0.1534097209527773,0.1766636448321538,0.17385380412347473,0.17101996652096457,0.26066963682378325,0.25023057603371135
2022-01-11,19.231351399895445,47.415852185897464,0.22928926367813235,0.0965950764475775,0.017995345957232296,1.0,0.03719771637578332,0.0661971700912973,0.09888518786179687,0.11532477444401389,0.1269121578157347,0.13702063161562494,0.155069176696886,0.15238552236132377,0.15801015545521602,0.20934255203727145,0.18099058313836197
2022-01-11,19.04120640085302,47.43201107439286,0.4590273336450803,0.1317743963428528,0.042603939863177835,1.0,0.005065668001015825,0.019462851590307126,0.04041020583839983,0.061315847338978165,0.08149897099351343,0.0929400074033872,0.10964672958107519,0.11501938569661904,0.12340900102788353,0.15206305108979096,0.11566091868403892
2022-01-11,19.229699582416472,47.41628464220707,0.22162586173797055,0.10210545194474487,0.017276308154054437,1.0,0.04508499784758452,0.07536374475313114,0.10934124112609828,0.12440870767468924,0.13494230634038895,0.1440411958022793,0.16724772966559298,0.16510039306036164,0.16380166926646236,0.24319123186282388,0.2057649206129259
2022-01-11,19.169200265309996,47.358221249452214,0.26913307905777056,0.08313640787971588,0.01518641067801065,1.0,0.014675894082585269,0.03509749664557996,0.06241155007036421,0.07172711689396126,0.0786471810348614,0.088227689676875,0.10673522418639184,0.10751814892382308,0.11182939116105034,0.18996533660994008,0.1859301773489023
2022-01-11,19.175252557511868,47.35568744551546,0.19331919956407206,0.1112114237448799,0.007203677692768615,1.0,0.069017922650015,0.10793641346450793,0.1546373363228037,0.17278808346069086,0.1845412698060356,0.19697767137727937,0.22677281311728434,0.2181430215535105,0.19671963016131042,0.31122354870977625,0.29837994335901225
2022-01-11,19.273347113136573,47.42312213666671,0.2554082932465093,0.08328611493900774,0.019302480008016445,1.0,0.009725339583523111,0.03732791044630495,0.07592474288554589,0.08736190220661022,0.09375964856950235,0.1041752691156628,0.12469087239041286,0.12471247397309267,0.1296140713234367,0.21311786340357336,0.21200210676476836
2022-01-11,19.092048023536396,47.38609337684273,0.34883685379971535,0.14669853179278933,0.04400461577455234,1.0,0.024809639059822603,0.04990021761146805,0.08198719423469362,0.10681373655846477,0.127557502198707,0.14273426241350073,0.1683200670742459,0.16965644614944475,0.17505149377766938,0.23096226721654417,0.1813149623131113
2022-01-11,19.272500961210415,47.42419412006615,0.2618862323158695,0.07992740164324401,0.017639183290818487,1.0,0.008551469795735976,0.03280165425509813,0.06573824201090528,0.07523527871291295,0.08189539474566661,0.0907286281793536,0.10999528498831664,0.11075431134541018,0.11684944613909165,0.19968814331018267,0.19759711727199344
2022-01-11,19.272582031278354,47.422254552161476,0.23671504177799246,0.08129676907257138,0.019672696335389463,1.0,0.009705703246673395,0.040502618386314505,0.0830029695923403,0.09649992463766428,0.10267626466550961,0.11379467302082737,0.1322805533524944,0.1326065818595298,0.13512091590898836,0.2191657351171464,0.21519246718429183
2022-01-11,19.224979786582033,47.39663152646156,0.3729869308808429,0.1711858651291017,0.05712091457647983,1.0,0.02978448081952663,0.051092203989432296,0.08382001491229216,0.1089578384674032,0.1351132762589416,0.15315298842760128,0.18538770422062573,0.18563492655542285,0.1835805704849551,0.2807083894972401,0.191106034512797
2022-01-11,19.271983286211434,47.42320023755782,0.2465489265375008,0.08166927447142129,0.018882473904409603,1.0,0.010116520386224875,0.03719722103718817,0.07610560601442923,0.08745563815436423,0.0939476425488189,0.10535325638993573,0.12379893826861772,0.12395952667646806,0.12432947094826474,0.21531371937489052,0.2111804103906704
2022-01-11,19.083757370728456,47.395429530997546,0.28313665677358235,0.14542425751522992,0.02320215552667024,1.0,0.054292519820401265,0.08723968505215243,0.10326225651594251,0.13364947669592073,0.1534949095837247,0.16210140094511402,0.18133388315130697,0.17868854335824422,0.17981091616180284,0.2208049827538333,0.190471770684617
2022-01-11,19.17838350733805,47.35634593110118,0.27635249800527223,0.09832249344667639,0.01830898570051065,1.0,0.02137956756222959,0.04292402316054935,0.07422695985587807,0.08853499686336867,0.09939351644256536,0.1113483201985192,0.12996632942593261,0.13232944822806178,0.13908224265125793,0.22277429114879183,0.20915550820349463
2022-01-11,19.177904294865687,47.35118672775835,0.25582142775446437,0.09512222674494938,0.017363132655699942,1.0,0.02448372957365451,0.04966452628053821,0.08170458789965437,0.09464330549632617,0.10416267979501558,0.11493607906437826,0.1361129501628914,0.13557830877015553,0.14136927564342489,0.2334904832519179,0.2207125618111404
2022-01-11,19.157958764230308,47.35035053738128,0.17010736101865473,0.09535402032324591,0.005692792622339694,1.0,0.06668878739905651,0.1183745989860915,0.15778494186932224,0.17684657268478618,0.18541918414439357,0.19632466766928902,0.21744661894537196,0.21036038443255742,0.20952609825177396,0.2938404472214751,0.26391896470087156
2022-01-11,19.150438784574625,47.57698812950885,0.26958472548248,0.08051191079494087,0.01607543856636051,1.0,0.016319776028209877,0.035767485338602203,0.06121224825636195,0.07085058411085968,0.07656906121858527,0.08637990378226519,0.1036819726414388,0.1046271812844285,0.10875712270686451,0.17803037654192802,0.1678725692704371
2022-01-11,19.291691239970877,47.43649147088772,0.3127166616097785,0.08236863106173557,0.018281412676840195,1.0,0.007125680454677049,0.026562665801132365,0.05080602700595093,0.06065463325518441,0.06897607453574799,0.07916954187750287,0.09210706067073504,0.0968597629947033,0.12438697731581787,0.18368695390697148,0.1789721357823956
2022-01-11,19.177734694300486,47.34962961944554,0.5484735558707138,0.3956222102753679,0.14539435420555766,1.0,0.04450445476612973,0.07895992632880822,0.08170927854884431,0.13624328676065478,0.2513525974179784,0.2841441510677724,0.32323705777048733,0.30667921314304375,0.25705305658039856,0.1853383327394681,0.14767887561132492
2022-01-11,19.169058025145556,47.354066048345025,0.34204703787680735,0.133802594457303,0.0372323594120748,1.0,0.018865805888120528,0.04622333003479857,0.07538509730547298,0.09711040623962779,0.11633599882278985,0.12973371095175337,0.15186159214206346,0.15157990962586493,0.1537529965204395,0.22976998791122516,0.21017399884279717
2022-01-11,19.296303699493798,47.44828659467955,0.2685418684289542,0.0953592049296668,0.018793728519848042,1.0,0.021152710837760817,0.045065368907099626,0.07695645419656454,0.09005781256825961,0.09856603699148835,0.11093552606566934,0.13036424654218715,0.13248858624587867,0.14520549869786192,0.23336499120352408,0.2171743767423251
2022-01-11,19.094903772028665,47.38393335571709,0.2296850192674514,0.08446678944996983,0.01322939143091154,1.0,0.02694845413931107,0.049262509531420105,0.07810813335303046,0.09062759879480979,0.09843379339285936,0.10797709396753903,0.12519170348024203,0.12538909290595163,0.13690788280643118,0.19596337790730892,0.18165468061513831
2022-01-11,19.298313705145464,47.43486264328733,0.30169899533292527,0.0842817184145423,0.019957486850909555,1.0,0.008397654386422985,0.03014683735088717,0.05820566612065225,0.06873939430995021,0.07688442836810803,0.08723414384993958,0.10332273682994095,0.10500498303920645,0.12227566740174727,0.18736448799292593,0.18308138419906536
2022-01-11,19.327442600750285,47.46799918405462,0.2671792097595423,0.10235929265418142,0.026553628682138557,1.0,0.017612349298321495,0.0493137094173074,0.08484494981786785,0.10158204055465897,0.11313974727327565,0.12413619063930455,0.14385011893583433,0.14363958353286407,0.1482086349755072,0.22318145934308223,0.20292342773843167
2022-01-11,19.160533547099085,47.35662716675811,0.2605856381669114,0.0917615456427388,0.017299424426752474,1.0,0.01980460091695674,0.0443396933101889,0.07693073777674417,0.09050176091794614,0.09840653625759094,0.10877954614608809,0.12806496566993938,0.1278835558070253,0.13045345329082808,0.2127881619233838,0.20845165343845273
2022-01-11,19.168170252492576,47.35674450117958,0.2992269134507097,0.10279111501566053,0.02301494057061694,0.9968747095214979,0.017921061359078186,0.04158081321857915,0.06968825913180192,0.08443187184208382,0.09618141301629675,0.10727706997992613,0.12661506543113835,0.1270862231892693,0.12939898760427437,0.20376184982612913,0.19341271838354643
2022-01-11,19.172842432011205,47.351462489239445,0.31745535242313355,0.08652212796696494,0.02050204688570802,1.0,0.006992437631766796,0.025542417710254468,0.051897895910206805,0.06338235558374385,0.07189697071981226,0.08210042284577018,0.09820858869956393,0.10061909920384222,0.1149142840090548,0.1845412106554831,0.18033029438125653
2022-01-11,19.313793109801598,47.478922716050306,0.23662563386155142,0.09121880253827884,0.021558418239856988,0.9973976325365023,0.02333095627558912,0.05498205263108401,0.09288008402952576,0.10705319269773036,0.1154890385534545,0.1261406275779015,0.14509594096503964,0.14458493968339325,0.15034312749826756,0.23546997017178145,0.21303627263405706
2022-01-21,19.17832971074559,47.350515862696206,0.20526819748976183,0.10952909509053689,0.019327112364972164,1.0,0.05636233938837927,0.09636588047694239,0.1499972113572029,0.1606230427922737,0.17562604950972768,0.19252925959331796,0.22422113878724403,0.20827548208250765,0.23205050765316887,0.26460858146648036,0.24582116854229197
2022-01-21,19.174295495776995,47.357025078135905,0.273878644876735,0.12699554048426553,0.03371386280870276,1.0,0.03564862490621252,0.06770458332570739,0.11185344044014214,0.1365601885846077,0.14761982623816308,0.16212763755476375,0.19255385099337166,0.18590062637551122,0.18224724322779154,0.24852452781862977,0.21770348809224016
2022-01-21,19.14255284218001,47.58386498614184,0.28518094971049696,0.10676420770000664,0.028438970138856396,1.0,0.01704987333217185,0.04108845197925332,0.08278835616691756,0.09939696075022977,0.11283077738342882,0.12562409855062098,0.14753605754182325,0.14946822300477644,0.14550894466850767,0.25471951614794786,0.22196246109952045
2022-01-21,19.16989192374399,47.35912887474197,0.23042667907711767,0.10525857021311559,0.02127589444262736,1.0,0.037762471716667224,0.07048139989785071,0.11154818523448087,0.1299241033641637,0.1422586711224893,0.15390370612129545,0.17725385524013998,0.1707119155074867,0.15984304166167354,0.23339072248693238,0.2119962664765405
2022-01-21,18.97720432058095,47.58209334296834,0.15264909227124798,0.13545055622565702,-0.0031181214672024726,0.0014416146083613645,0.15384175719922047,0.1632035077925314,0.22035438313818814,0.221898940676137,0.25136527670057196,0.26230946528284166,0.29859579069572584,0.29703790890543086,0.36147895580843875,0.23160210847854612,0.19726000365458035
2022-01-21,19.18118830666007,47.35168079036908,0.29052227802363223,0.11794513390016016,0.030627392836185346,1.0,0.020580339820603567,0.046794375323263755,0.09250080218323511,0.11018665659722672,0.12221019856139177,0.13655950952576176,0.16650038775865952,0.16120648472122331,0.15862833551294847,0.256384816697701,0.24425563704146366
2022-01-21,19.308389957825064,47.432680683662134,0.16900538004806837,0.11125157923338419,0.004232320044026234,1.0,0.08978528501641066,0.13583939490934546,0.1964293942737668,0.21897616280475898,0.22877763318460548,0.24270426991756974,0.27554797209731824,0.26397389044631847,0.24586596964945606,0.3539104611892446,0.3313821965237351
2022-01-21,19.09564266424305,47.42825772763151,0.3102908135817066,0.16299593827578154,0.0325290792714063,1.0,0.051470031260206585,0.07237599905430003,0.09520606572931478,0.12911849800287492,0.16836871510985707,0.17805186454149746,0.18903421610079402,0.1886020055188971,0.19550468044199162,0.20693083456375264,0.1812723452348964
2022-01-21,19.170921903822144,47.35914654373674,0.28173559049079416,0.129942261793455,0.02834388805866103,0.9255371575004927,0.041857121224984556,0.06801788422056737,0.10341519986736611,0.12392503486881234,0.13837535035694198,0.15105647885708942,0.18072135421608448,0.17445142909652403,0.16115619191522088,0.23838140135941216,0.2104270077379713
2022-01-21,19.162480549765146,47.35070734290349,0.242371935963535,0.14465208826256773,0.026709300559271544,0.7306814941545483,0.07046722741821469,0.09650922020623387,0.145153949601423,0.17455673358839466,0.18830390111363987,0.20410198578730518,0.236877131192712,0.23690093967915946,0.22958290618574784,0.30442887564177257,0.26643379348310825
2022-01-21,19.271937797628194,47.42072536030008,0.22403521212751393,0.09498350678106472,0.024602923098907176,1.0,0.021072109172992584,0.055724356461605895,0.11314166009911773,0.1305031502564988,0.13884595892815257,0.1516449470804537,0.1776140240111172,0.17102712109189733,0.1626152798341087,0.26089833350225444,0.2493575096586014
2022-01-21,19.231351399895445,47.415852185897464,0.2484104849492862,0.08965256895589248,0.021797187280109123,1.0,0.019913088675764745,0.04486669028883041,0.08215028233694781,0.0986117221020245,0.10723693732824553,0.11579912221556804,0.13514998670863823,0.13261480506340717,0.14240111816845918,0.18611889568623408,0.1692930833240956
2022-01-21,19.04120640085302,47.43201107439286,0.4678730661420172,0.14668263942484674,0.04568378837109012,1.0,0.012300158178885783,0.020515424459478484,0.044003197014190434,0.0652675056895804,0.0870023544650728,0.09938902522327651,0.11950429545828331,0.12087875587052288,0.1448284389664652,0.15775544444040634,0.12139291032551396
2022-01-21,19.229699582416472,47.41628464220707,0.26437526628068964,0.11105727703431482,0.030600123009244185,1.0,0.027178432461856736,0.06091072308029117,0.10162114933158482,0.12062192599675349,0.13318713549549346,0.14494970293043455,0.17145436214905097,0.16636229881484632,0.1594972013721701,0.23870654581636874,0.19901214134902154
